ID,Start time,Completion time,Language,University,Degree,Course,Age,Gender,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,RNPQ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,HC_PAIRS
247,3/19/24 11:06:59,3/19/24 11:11:01,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,0,0,1,1,1,1,1,8,5,3,2,6,6,5,5,3,5,6,6,5,5,5,5,66
248,3/19/24 11:07:05,3/19/24 11:13:00,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,0,1,0,0,1,0,1,1,1,6,5,5,5,6,4,2,4,5,6,5,3,3,3,4,5,63
249,3/19/24 11:03:49,3/19/24 11:13:37,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,0,0,1,1,1,0,1,1,7,4,6,5,7,4,3,3,5,3,6,2,2,1,4,1,58
250,3/19/24 11:10:26,3/19/24 11:14:55,es,Universidad de Castilla-La Mancha,nursing,first,30,f,0,0,1,1,1,0,1,1,1,0,1,0,7,2,2,3,5,1,3,4,3,4,2,1,1,6,5,2,46
251,3/19/24 11:12:16,3/19/24 11:17:23,es,Universidad de Castilla-La Mancha,nursing,first,19,m,0,0,1,0,0,1,0,1,0,1,1,1,6,3,6,4,3,5,2,4,5,4,6,5,4,4,5,1,61
252,3/19/24 11:14:30,3/19/24 11:19:52,es,Universidad de Castilla-La Mancha,nursing,first,22,f,1,0,1,0,1,0,1,1,1,0,1,0,7,1,7,7,1,4,1,7,7,4,7,4,1,7,5,5,66
253,3/19/24 11:14:54,3/19/24 11:20:19,es,Universidad de Castilla-La Mancha,nursing,first,18,f,1,0,1,0,1,0,1,1,1,0,1,0,7,1,7,7,2,3,3,4,7,7,7,3,4,5,6,3,71
254,3/19/24 11:15:47,3/19/24 11:21:36,es,Universidad de Castilla-La Mancha,nursing,first,27,m,1,0,1,1,1,0,1,1,1,1,1,1,10,1,4,5,3,4,1,1,7,6,7,1,3,3,5,2,63
255,3/19/24 11:18:38,3/19/24 11:22:57,es,Universidad de Castilla-La Mancha,nursing,first,19,f,1,0,1,1,1,1,0,0,1,0,1,1,8,5,7,7,7,4,4,4,5,6,7,4,4,5,1,7,81
256,3/19/24 11:19:07,3/19/24 11:24:51,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,0,1,1,0,1,0,1,7,1,5,4,6,5,2,3,6,6,5,4,1,2,6,1,61
257,3/19/24 11:14:58,3/19/24 11:30:36,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,0,1,1,1,0,1,0,0,1,0,5,3,5,4,3,4,5,4,6,5,6,2,2,4,4,1,60
258,3/19/24 11:29:39,3/19/24 11:35:07,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,0,1,1,0,1,0,0,6,1,7,7,4,4,1,4,7,4,6,4,1,5,3,4,70
259,3/19/24 11:31:18,3/19/24 11:36:28,es,Universidad de Castilla-La Mancha,nursing,first,20,f,1,0,1,1,1,0,1,1,0,1,0,1,8,4,5,7,3,5,1,3,6,5,2,5,4,5,5,3,63
260,3/19/24 11:22:18,3/19/24 11:39:05,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,0,1,1,1,0,1,1,8,4,6,3,7,4,1,4,7,5,5,4,3,6,4,3,66
261,3/19/24 11:31:49,3/19/24 11:39:33,es,Universidad de Castilla-La Mancha,nursing,first,25,f,0,0,1,1,1,0,1,1,1,0,1,0,7,1,7,4,6,7,1,5,7,7,7,7,7,7,7,1,79
262,3/19/24 11:42:12,3/19/24 11:46:25,es,Universidad de Castilla-La Mancha,nursing,first,22,f,0,0,1,0,1,1,0,1,0,0,1,0,5,5,3,4,5,5,5,4,7,3,5,4,2,5,6,6,63
263,3/19/24 11:45:10,3/19/24 11:52:08,es,Universidad de Castilla-La Mancha,nursing,first,18,f,1,0,1,1,1,0,0,0,0,1,1,0,6,4,5,4,6,4,3,5,4,2,5,3,2,5,6,7,59
264,3/19/24 11:46:29,3/19/24 11:53:53,es,Universidad de Castilla-La Mancha,nursing,first,21,f,0,0,1,1,1,1,1,1,1,1,1,1,10,2,7,3,7,5,4,5,7,7,6,5,4,5,1,6,82
265,3/19/24 11:59:39,3/19/24 12:05:42,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,1,0,1,1,1,1,1,9,3,5,4,3,4,2,4,5,4,5,3,2,3,4,4,57
266,3/19/24 12:05:31,3/19/24 12:10:12,es,Universidad de Castilla-La Mancha,nursing,first,18,m,0,0,1,1,1,0,1,1,1,1,1,0,8,2,5,3,4,2,2,5,5,6,5,2,1,4,5,6,57
267,3/19/24 12:09:26,3/19/24 12:21:19,es,Universidad de Castilla-La Mancha,nursing,first,19,f,0,0,1,1,0,1,1,1,0,1,1,0,7,5,7,4,5,4,3,4,5,5,4,2,1,1,4,3,55
268,3/19/24 12:14:44,3/19/24 12:24:00,es,Universidad de Castilla-La Mancha,nursing,first,21,m,0,0,1,1,1,0,1,1,1,1,1,1,9,2,6,5,7,4,2,5,7,6,5,4,2,5,4,3,69
269,3/19/24 12:20:12,3/19/24 12:29:50,es,Universidad de Castilla-La Mancha,nursing,first,22,f,0,0,1,1,1,0,0,1,1,0,1,1,7,2,6,5,6,3,2,4,5,4,7,4,4,5,6,3,66
270,3/19/24 13:44:11,3/19/24 13:48:02,es,Universidad de Castilla-La Mancha,nursing,first,18,m,0,0,1,1,0,1,0,1,1,1,1,1,8,4,4,5,6,4,4,5,5,4,4,4,4,4,5,3,61
271,3/19/24 15:23:19,3/19/24 15:37:35,es,Universidad de Castilla-La Mancha,nursing,first,19,f,1,0,1,0,1,1,0,1,1,1,1,0,8,6,6,3,4,5,6,4,4,3,5,3,3,5,6,4,59
272,3/19/24 16:23:51,3/19/24 16:25:20,es,Universidad de Castilla-La Mancha,nursing,first,18,f,1,0,1,1,0,1,1,1,1,1,1,1,10,5,7,3,5,4,2,5,7,6,5,5,4,7,1,5,73
273,3/19/24 16:16:01,3/19/24 16:25:20,es,Universidad de Castilla-La Mancha,nursing,first,18,f,1,0,1,1,0,1,1,1,1,1,1,1,10,5,7,3,5,4,2,6,7,6,5,5,4,6,2,5,70
274,3/19/24 16:43:43,3/19/24 16:50:20,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,1,1,1,1,0,1,0,1,1,8,4,6,5,7,4,5,4,6,6,6,4,1,2,5,4,67
275,3/19/24 22:55:22,3/19/24 22:59:16,es,Universidad de Castilla-La Mancha,nursing,last,24,f,0,0,1,0,1,0,0,1,1,1,1,1,7,4,5,3,4,4,1,5,2,6,6,1,2,4,4,5,54
276,3/20/24 0:51:06,3/20/24 0:55:18,es,Universidad Rey Juan Carlos,physiotherapy,first,22,f,1,1,1,1,1,0,1,1,0,1,1,1,10,2,5,3,6,2,5,4,5,3,6,1,1,4,4,3,58
277,3/20/24 9:09:56,3/20/24 9:17:59,es,Universidad de Castilla-La Mancha,nursing,first,18,f,0,0,1,0,1,0,0,1,1,1,1,1,7,5,4,3,5,2,3,4,6,3,5,3,3,5,4,5,58
278,3/24/24 17:59:20,3/24/24 18:12:52,es,Universidad Rey Juan Carlos,physiotherapy,last,23,f,0,1,1,0,0,1,1,1,1,0,1,1,8,3,2,2,3,2,5,5,3,6,7,2,2,6,5,3,54
279,4/6/24 18:42:12,4/6/24 18:46:49,es,Universidad Rey Juan Carlos,physiotherapy,last,21,f,0,0,1,1,1,1,1,1,1,1,1,0,9,6,2,2,4,4,5,4,4,2,7,1,1,7,6,1,48
280,4/9/24 12:03:40,4/9/24 12:07:32,es,Universidad CEU San Pablo,medicine,last,38,m,1,0,1,1,1,1,1,1,1,1,1,1,11,7,1,1,1,4,4,4,4,6,4,1,1,4,7,1,38
281,4/9/24 12:05:09,4/9/24 12:11:02,es,Universidad CEU San Pablo,medicine,last,23,f,1,0,1,1,1,0,1,1,1,0,1,0,8,1,7,5,6,6,2,4,4,7,7,4,5,7,4,3,78
282,4/9/24 11:57:59,4/9/24 12:11:27,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,1,0,1,1,1,1,1,9,5,6,2,2,4,3,5,3,1,6,1,1,6,3,2,48
283,4/9/24 12:14:36,4/9/24 12:18:36,es,Universidad CEU San Pablo,medicine,last,23,f,0,0,1,1,0,0,0,1,1,1,1,1,7,2,7,7,7,4,4,3,6,7,6,4,4,5,4,7,83
284,4/9/24 12:29:51,4/9/24 12:34:41,es,Universidad CEU San Pablo,medicine,last,23,f,0,0,1,1,1,0,1,1,0,0,0,0,5,3,5,3,6,4,2,5,6,7,5,4,4,5,5,6,68
285,4/9/24 13:42:32,4/9/24 13:45:55,es,Universidad CEU San Pablo,medicine,last,23,m,0,0,1,1,1,1,0,1,1,0,1,1,8,4,4,3,4,4,4,5,5,5,5,4,4,5,5,5,62
286,4/9/24 14:08:53,4/9/24 14:12:27,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,f,1,0,1,1,1,0,0,1,1,1,0,0,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,59
287,4/9/24 14:08:04,4/9/24 14:14:16,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,m,0,0,1,1,1,0,1,0,0,0,0,0,4,1,7,5,7,3,1,5,5,7,7,4,5,4,1,1,73
288,4/9/24 14:08:20,4/9/24 14:18:49,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,f,0,0,1,1,1,1,0,1,1,0,1,1,8,6,2,2,2,2,7,4,6,1,6,5,5,7,6,1,54
289,4/9/24 14:12:48,4/9/24 14:19:06,es,Universidad CEU Cardenal Herrera,physiotherapy,first,26,f,0,0,1,1,1,1,1,1,1,1,1,0,9,6,4,5,6,7,2,7,4,2,4,1,1,4,4,7,54
290,4/9/24 14:19:51,4/9/24 14:21:55,es,Universidad CEU San Pablo,nursing,last,23,f,0,0,1,1,1,1,0,0,0,1,0,1,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,61
291,4/9/24 14:20:48,4/9/24 14:22:26,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,f,0,0,1,0,1,1,1,0,0,0,0,1,5,7,7,7,7,7,5,5,6,7,5,5,6,7,6,5,80
292,4/9/24 14:20:14,4/9/24 14:24:36,es,Universidad CEU Cardenal Herrera,physiotherapy,last,28,f,0,1,1,1,0,1,1,1,1,1,1,1,10,7,1,1,5,3,5,5,1,1,7,1,1,7,7,2,40
293,4/9/24 14:16:26,4/9/24 14:26:03,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,m,0,0,1,0,1,1,1,1,1,1,1,0,8,4,3,2,4,4,1,4,1,1,4,1,1,4,4,2,40
294,4/9/24 14:15:46,4/9/24 14:27:52,es,Universidad CEU San Pablo,nursing,last,37,f,1,1,1,1,1,1,1,1,1,1,1,1,12,2,6,4,6,5,2,4,4,6,6,2,4,4,3,6,70
295,4/9/24 14:23:55,4/9/24 14:30:24,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,m,1,0,1,1,1,1,1,1,1,0,1,1,10,7,4,1,7,7,3,4,3,1,6,1,1,4,4,5,52
296,4/9/24 14:24:04,4/9/24 14:31:02,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,m,1,0,1,1,1,0,1,1,1,1,0,1,9,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,62
297,4/9/24 14:23:52,4/9/24 14:31:03,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,0,0,1,1,0,0,0,1,1,0,0,1,5,5,6,4,5,2,4,4,7,3,5,4,4,4,5,2,60
298,4/9/24 14:24:16,4/9/24 14:32:00,es,Universidad CEU Cardenal Herrera,physiotherapy,first,24,m,0,0,1,1,1,0,1,0,1,1,0,1,7,5,4,4,4,4,4,4,2,5,3,5,6,3,5,3,57
299,4/9/24 14:23:47,4/9/24 14:33:33,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,1,0,0,0,1,1,1,1,1,1,0,1,8,4,6,7,2,6,6,6,7,7,7,7,1,6,6,1,71
300,4/9/24 14:21:51,4/9/24 14:33:50,en,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,1,0,1,1,1,1,0,0,1,1,7,4,5,5,5,6,5,5,3,2,5,4,3,6,3,5,66
301,4/9/24 14:30:13,4/9/24 14:34:52,es,Universidad CEU Cardenal Herrera,physiotherapy,first,25,m,0,0,1,1,1,1,0,1,0,1,1,0,7,4,1,3,6,5,2,4,4,3,5,3,2,5,5,5,55
302,4/9/24 14:21:02,4/9/24 14:34:54,es,Universidad CEU Cardenal Herrera,physiotherapy,first,22,m,0,0,1,1,1,0,1,1,1,0,1,1,8,5,3,3,2,4,5,5,3,3,5,3,2,5,3,2,51
303,4/9/24 14:14:41,4/9/24 14:37:25,es,Universidad CEU Cardenal Herrera,physiotherapy,first,23,m,0,0,1,1,1,1,1,1,1,1,0,1,9,5,2,4,6,3,4,5,2,2,5,4,2,5,4,2,51
304,4/9/24 14:33:11,4/9/24 14:37:42,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,m,0,0,1,0,1,1,0,1,0,0,1,1,6,5,6,6,5,4,5,4,7,5,7,3,7,6,5,7,78
305,4/9/24 14:23:43,4/9/24 14:38:51,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,f,0,0,1,1,1,0,0,1,0,1,1,0,6,4,6,5,5,4,3,4,7,6,6,4,4,6,5,5,72
306,4/9/24 14:41:12,4/9/24 14:46:59,es,Universidad CEU San Pablo,nursing,last,46,f,1,0,1,1,1,1,0,1,1,1,1,1,10,2,7,6,7,5,5,5,7,7,6,6,2,7,5,7,84
307,4/9/24 14:40:32,4/9/24 14:48:36,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,m,0,0,1,1,0,0,1,1,0,0,0,0,4,4,3,6,4,5,2,4,5,3,5,3,4,5,4,2,59
308,4/9/24 14:48:03,4/9/24 14:50:56,es,Universidad CEU San Pablo,nursing,last,21,f,0,1,1,1,0,0,0,1,1,1,0,0,6,1,4,6,1,4,1,7,6,5,6,2,2,5,7,5,56
309,4/9/24 14:39:36,4/9/24 14:53:08,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,f,0,0,1,1,1,1,0,1,0,1,1,0,7,4,4,7,3,4,4,6,7,4,7,5,4,7,5,4,69
310,4/9/24 14:56:22,4/9/24 15:03:28,es,Universidad CEU Cardenal Herrera,physiotherapy,last,29,m,1,1,1,1,1,1,1,1,1,1,1,1,12,7,7,4,4,7,4,5,4,5,6,4,1,6,4,4,64
311,4/9/24 14:26:30,4/9/24 15:03:30,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,0,0,0,0,1,1,1,0,0,0,3,5,3,6,4,5,4,6,6,5,5,2,3,4,4,5,61
312,4/9/24 15:02:24,4/9/24 15:04:30,es,Universidad CEU Cardenal Herrera,physiotherapy,first,21,m,0,0,1,1,1,1,0,1,1,1,1,0,8,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63
313,4/9/24 15:07:23,4/9/24 15:14:35,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,0,0,1,0,1,0,0,1,0,1,1,0,5,4,5,5,3,4,6,6,7,2,4,3,5,6,4,3,63
314,4/9/24 15:11:59,4/9/24 15:17:10,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,f,1,0,1,1,1,1,0,1,0,0,1,1,8,5,5,5,3,5,2,5,7,4,4,4,4,5,4,3,61
315,4/9/24 15:12:47,4/9/24 15:18:02,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,1,1,1,0,1,1,1,1,1,0,8,4,4,5,5,4,2,4,5,1,4,2,3,5,4,4,56
316,4/9/24 15:22:48,4/9/24 15:27:29,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,1,1,1,1,0,0,0,0,1,0,5,5,6,4,4,4,2,4,7,6,5,4,3,4,6,5,63
317,4/9/24 15:25:46,4/9/24 15:31:11,es,Universidad CEU Cardenal Herrera,physiotherapy,first,24,f,0,0,1,1,1,1,0,0,1,0,1,0,6,3,5,5,6,4,3,3,4,7,5,5,5,5,6,5,71
318,4/9/24 15:45:37,4/9/24 15:51:25,es,Universidad CEU Cardenal Herrera,physiotherapy,first,22,m,0,0,1,0,1,1,0,1,0,1,1,0,6,3,5,4,3,5,7,4,3,5,2,4,6,3,4,4,64
319,4/9/24 15:53:11,4/9/24 16:03:49,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,m,0,0,1,1,1,1,0,1,1,0,1,1,8,4,7,7,1,4,4,7,7,1,7,4,4,4,7,1,57
320,4/9/24 16:11:46,4/9/24 16:23:02,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,m,0,0,1,1,1,0,1,1,1,1,1,0,8,5,4,3,5,4,2,3,6,2,6,4,1,4,5,3,55
321,4/9/24 16:14:48,4/9/24 16:37:24,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,m,0,0,1,1,1,1,0,1,1,1,1,0,8,4,3,3,1,5,4,7,6,1,3,2,5,7,6,4,51
322,4/9/24 16:39:56,4/9/24 16:43:49,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,f,0,0,1,0,0,0,1,1,0,0,1,0,4,3,4,5,3,4,3,3,5,6,5,3,4,7,3,4,68
323,4/9/24 16:48:22,4/9/24 16:53:38,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,0,0,0,1,0,1,0,1,0,0,3,3,5,4,5,2,5,1,6,5,4,2,4,4,5,3,64
324,4/9/24 16:44:47,4/9/24 17:02:13,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,f,0,0,1,1,1,1,1,1,1,1,1,0,9,4,2,4,6,3,5,5,5,2,7,2,2,6,5,3,57
325,4/9/24 17:51:45,4/9/24 17:59:47,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,0,0,1,1,1,1,0,0,0,0,1,0,5,2,7,7,7,7,1,5,7,7,7,7,7,6,4,5,88
326,4/9/24 18:12:24,4/9/24 18:19:45,es,Universidad CEU Cardenal Herrera,physiotherapy,first,22,f,0,0,1,1,1,1,1,1,1,1,1,0,9,2,4,6,3,4,1,6,4,6,7,4,1,7,6,6,63
327,4/9/24 18:23:31,4/9/24 18:27:31,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,0,0,1,0,0,1,1,1,1,1,0,1,7,2,4,6,1,7,5,6,7,5,7,4,4,4,4,6,72
328,4/9/24 19:09:24,4/9/24 19:14:27,es,Universidad CEU San Pablo,nursing,last,24,f,0,0,1,1,1,0,0,1,0,0,1,0,5,5,5,4,4,4,3,5,7,5,6,3,3,3,3,3,61
329,4/9/24 19:53:22,4/9/24 19:56:44,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,m,0,0,1,1,1,1,0,1,0,1,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
330,4/9/24 20:23:23,4/9/24 20:41:05,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,f,1,0,0,1,1,0,0,1,1,0,1,1,7,5,4,5,6,4,7,4,4,7,6,4,5,5,6,3,69
331,4/9/24 20:26:53,4/9/24 20:41:05,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,f,1,0,0,1,1,0,1,1,1,0,1,1,8,5,4,5,4,4,4,4,4,3,6,2,4,5,6,3,57
332,4/9/24 21:51:57,4/9/24 21:55:59,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,m,1,0,1,0,1,0,0,1,1,1,1,1,8,4,2,7,7,4,2,6,4,6,7,4,1,4,1,6,67
333,4/9/24 21:50:08,4/9/24 21:57:46,es,Universidad CEU Cardenal Herrera,physiotherapy,first,19,m,0,0,1,1,1,1,1,0,1,0,0,0,6,4,5,3,3,4,4,4,5,3,3,4,4,5,5,3,57
334,4/9/24 21:54:17,4/9/24 22:00:24,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,f,0,0,1,1,1,0,0,0,0,1,1,1,6,6,1,1,4,1,7,7,1,2,7,1,1,7,7,4,41
335,4/9/24 21:52:03,4/9/24 22:00:56,es,Universidad CEU Cardenal Herrera,physiotherapy,last,34,m,0,0,1,1,1,1,1,1,1,1,1,0,9,5,6,2,2,4,3,5,2,3,6,2,2,6,5,2,49
336,4/9/24 21:52:42,4/9/24 22:01:08,es,Universidad CEU Cardenal Herrera,physiotherapy,last,21,m,0,0,1,1,1,1,0,1,1,1,1,1,9,7,4,5,3,5,1,7,4,1,7,3,1,7,5,3,49
337,4/9/24 21:52:08,4/9/24 22:01:57,es,Universidad CEU Cardenal Herrera,physiotherapy,last,43,m,1,0,1,1,1,1,1,1,1,1,1,1,11,7,2,6,4,2,3,2,4,6,5,2,1,6,4,3,55
338,4/9/24 21:57:29,4/9/24 22:04:32,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,f,0,0,1,1,1,1,0,1,1,1,1,0,8,7,4,2,5,4,5,4,3,1,6,3,2,5,6,1,48
339,4/9/24 21:53:19,4/9/24 22:06:34,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,m,0,0,1,1,1,0,1,1,1,1,1,0,8,7,4,2,2,2,2,6,5,2,5,4,1,6,5,1,42
340,4/9/24 22:02:03,4/9/24 22:07:13,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,f,0,0,1,0,1,0,0,1,1,0,1,1,6,4,2,6,4,7,1,6,4,3,6,4,1,6,4,3,57
341,4/9/24 22:51:56,4/9/24 22:59:08,es,Universidad CEU Cardenal Herrera,physiotherapy,last,34,m,0,0,1,0,0,0,1,1,1,1,1,0,6,6,3,3,6,2,3,5,2,3,4,1,1,3,5,3,42
342,4/9/24 23:06:25,4/9/24 23:21:25,es,Universidad CEU Cardenal Herrera,physiotherapy,last,25,m,0,0,1,1,1,1,0,1,1,0,1,1,8,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,59
343,4/9/24 23:12:32,4/9/24 23:23:16,es,Universidad CEU Cardenal Herrera,physiotherapy,last,28,m,0,0,1,1,1,1,0,1,1,1,1,0,8,4,3,2,6,5,4,5,1,1,6,1,1,4,5,4,48
344,4/10/24 10:11:39,4/10/24 10:16:59,es,Universidad CEU Cardenal Herrera,physiotherapy,last,28,m,0,1,1,1,0,1,1,1,0,1,1,0,8,6,6,4,5,3,2,2,5,2,6,2,2,6,5,3,57
345,4/10/24 10:11:40,4/10/24 10:21:03,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,m,0,0,1,0,1,1,1,1,1,1,1,1,9,4,2,4,5,1,4,5,6,2,6,1,3,6,4,3,54
346,4/10/24 10:25:40,4/10/24 10:34:29,es,Universidad CEU Cardenal Herrera,physiotherapy,last,26,m,0,0,1,0,0,1,1,1,1,1,1,1,8,6,5,1,2,3,1,5,1,2,7,1,1,7,5,1,40
347,4/10/24 10:32:44,4/10/24 10:38:15,es,Universidad CEU Cardenal Herrera,physiotherapy,last,25,f,0,0,1,1,0,1,1,1,1,1,1,1,9,6,1,1,5,2,2,4,2,3,6,3,2,5,5,4,45
348,4/10/24 10:41:45,4/10/24 10:47:15,es,Universidad CEU Cardenal Herrera,physiotherapy,last,21,m,0,0,1,1,1,0,1,1,1,1,1,0,8,7,3,1,1,5,3,4,4,7,7,3,1,5,5,5,53
349,4/10/24 10:44:16,4/10/24 10:51:26,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,m,0,0,1,1,1,1,0,1,0,1,1,1,8,5,4,2,3,3,5,4,6,6,6,6,1,5,3,2,61
350,4/10/24 10:52:54,4/10/24 10:56:11,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,m,0,0,0,1,0,1,1,1,1,0,1,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
351,4/10/24 11:09:40,4/10/24 11:43:41,es,Universidad CEU Cardenal Herrera,physiotherapy,last,25,f,0,0,1,1,1,1,0,1,1,1,1,0,8,7,6,6,6,3,2,4,4,4,5,3,2,6,6,5,59
352,4/10/24 11:24:10,4/10/24 11:44:28,es,Universidad CEU Cardenal Herrera,physiotherapy,last,32,f,0,0,1,1,1,1,1,1,0,1,1,1,9,4,6,7,4,4,6,5,6,6,6,4,1,6,7,4,68
353,4/10/24 12:52:29,4/10/24 12:58:00,es,Universidad CEU Cardenal Herrera,physiotherapy,last,25,f,0,0,1,1,1,1,0,1,1,0,1,1,8,7,1,1,4,7,1,4,1,1,6,4,1,4,4,1,41
354,4/10/24 12:51:08,4/10/24 13:01:55,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,m,0,0,1,1,1,1,1,1,1,0,1,1,9,7,4,4,3,6,1,4,5,2,6,1,3,6,4,1,51
355,4/10/24 13:46:16,4/10/24 13:58:28,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,f,0,0,1,0,1,1,1,1,0,0,1,1,7,5,4,2,4,5,6,6,3,4,6,5,3,5,3,2,59
356,4/10/24 14:18:59,4/10/24 14:26:24,es,Universidad CEU Cardenal Herrera,physiotherapy,last,21,m,1,0,1,1,1,1,1,1,1,1,1,0,10,7,4,1,5,4,1,4,7,5,7,1,1,7,4,4,56
357,4/10/24 14:38:24,4/10/24 14:47:05,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,m,0,0,1,1,1,0,1,1,1,1,0,1,8,5,4,1,3,4,3,4,3,1,5,1,2,6,4,3,47
358,4/10/24 16:14:57,4/10/24 16:25:00,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,f,1,0,1,1,1,0,1,1,1,1,1,1,10,6,1,6,5,2,2,2,1,1,7,1,1,7,6,2,46
359,4/10/24 16:37:07,4/10/24 16:41:30,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,f,0,0,1,1,1,1,1,1,1,1,1,1,10,5,1,7,1,6,1,4,1,3,7,7,1,7,4,2,55
360,4/10/24 16:48:52,4/10/24 16:53:35,es,Universidad CEU Cardenal Herrera,physiotherapy,first,18,f,0,0,1,0,0,0,0,1,0,1,1,0,4,4,3,5,4,4,2,5,6,1,5,4,3,5,5,3,55
361,4/10/24 21:12:22,4/10/24 21:22:10,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,f,1,0,0,0,1,0,1,1,1,0,1,0,6,3,4,4,7,6,2,5,7,4,5,5,2,5,4,1,64
362,4/11/24 8:18:53,4/11/24 8:27:06,es,Universidad CEU Cardenal Herrera,physiotherapy,first,21,f,0,0,0,1,1,0,1,0,0,0,0,1,4,5,4,3,5,5,3,4,4,5,6,2,2,6,5,1,56
363,4/11/24 11:13:20,4/11/24 11:27:05,es,Universidad CEU Cardenal Herrera,physiotherapy,first,20,f,0,0,1,1,0,0,1,1,0,0,0,0,4,2,7,6,1,5,3,7,4,7,6,6,7,7,6,6,74
364,4/11/24 11:58:42,4/11/24 11:58:56,es,Universidad CEU Cardenal Herrera,physiotherapy,last,27,m,1,0,1,0,1,0,1,1,1,1,1,1,9,4,2,2,3,4,4,4,4,4,7,3,1,4,5,3,52
365,4/11/24 12:40:18,4/11/24 12:44:33,es,Universidad CEU Cardenal Herrera,nursing,first,20,f,1,0,1,0,1,1,1,1,0,1,0,0,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
366,4/11/24 13:15:03,4/11/24 13:17:45,es,Universidad CEU Cardenal Herrera,nursing,last,22,m,0,0,1,1,1,0,1,1,0,1,1,1,8,3,6,4,3,3,5,4,2,6,5,2,3,5,2,3,62
367,4/11/24 13:12:01,4/11/24 13:28:48,es,Universidad CEU Cardenal Herrera,nursing,last,21,m,0,0,1,0,1,0,1,1,0,0,1,1,6,3,6,5,5,4,2,5,6,5,5,4,3,5,3,6,69
